SystemCodeNumber,timestamp,Occupancy,Capacity,occupancy_rate,hour,day_of_week,is_weekend,is_peak_hour,location_type,weather_impact,event_multiplier,price_linear,price_demand,price_time_aware,price_ml_predictive,price_competitive_enhanced,price_multi_objective
Broad Street,2016-12-01 09:25:00,551,690,0.7985507246376812,9,3,0,1,entertainment,1.0,1.0,10.24,12.66,17.14,12.84,10.24,13.56
Broad Street,2016-12-01 09:58:00,628,690,0.9101449275362319,9,3,0,1,entertainment,1.0,1.0,10.27,13.13,18.38,13.15,10.27,14.51
Broad Street,2016-12-01 10:25:00,675,690,0.9782608695652174,10,3,0,1,entertainment,1.2,2.0,10.29,13.72,46.13,13.67,10.29,14.73
Broad Street,2016-12-01 10:58:00,690,690,1.0,10,3,0,1,entertainment,1.2,1.0,10.3,,23.4,13.49,10.3,14.8
Broad Street,2016-12-01 11:32:00,684,690,0.991304347826087,11,3,0,1,entertainment,1.0,1.0,10.3,,19.39,13.39,10.3,14.77
Broad Street,2016-12-01 11:58:00,686,690,0.9942028985507246,11,3,0,1,entertainment,1.0,1.0,10.3,13.15,19.42,13.39,10.3,14.78
Broad Street,2016-12-01 12:25:00,688,690,0.9971014492753624,12,3,0,1,entertainment,1.0,1.0,10.3,13.54,19.46,13.48,10.3,14.79
Broad Street,2016-12-01 12:58:00,690,690,1.0,12,3,0,1,entertainment,1.0,1.5,10.3,13.28,29.25,13.38,10.3,14.8
Broad Street,2016-12-01 13:25:00,676,690,0.9797101449275363,13,3,0,1,entertainment,1.0,1.0,10.29,13.9,19.24,13.69,10.29,14.74
Broad Street,2016-12-01 13:58:00,684,690,0.991304347826087,13,3,0,1,entertainment,1.0,1.5,10.3,,29.08,13.48,10.3,14.77
Broad Street,2016-12-01 14:25:00,680,690,0.9855072463768116,14,3,0,1,entertainment,1.2,1.0,10.3,,23.18,13.49,10.3,14.75
Broad Street,2016-12-01 14:58:00,651,690,0.9434782608695652,14,3,0,1,entertainment,1.2,1.5,10.28,,33.81,13.25,10.28,14.62
Broad Street,2016-12-01 15:25:00,640,690,0.927536231884058,15,3,0,0,entertainment,1.0,1.0,10.28,13.18,14.3,13.34,10.28,14.57
Broad Street,2016-12-01 15:58:00,607,690,0.8797101449275362,15,3,0,0,entertainment,1.0,1.5,10.26,13.3,20.8,13.32,10.26,14.42
Broad Street,2016-12-01 16:25:00,543,690,0.7869565217391304,16,3,0,0,entertainment,0.8,2.0,10.24,12.9,20.95,12.95,10.24,13.52
Broad Street,2016-12-02 07:55:00,195,690,0.2826086956521739,7,4,0,0,entertainment,1.0,1.0,10.08,11.21,10.4,11.23,10.08,9.5
Broad Street,2016-12-02 08:28:00,295,690,0.427536231884058,8,4,0,1,entertainment,1.0,2.0,10.13,11.77,28.38,11.78,10.13,11.17
Broad Street,2016-12-02 09:01:00,434,690,0.6289855072463768,9,4,0,1,entertainment,1.0,1.0,10.19,12.93,15.57,12.73,10.19,11.81
Broad Street,2016-12-02 09:28:00,491,690,0.7115942028985507,9,4,0,1,entertainment,1.2,1.0,10.21,12.77,19.55,12.68,10.21,13.28
Broad Street,2016-12-02 10:02:00,539,690,0.7811594202898551,10,4,0,1,entertainment,0.8,1.0,10.23,12.72,13.57,12.78,10.23,13.5
Broad Street,2016-12-02 10:28:00,563,690,0.8159420289855073,10,4,0,1,entertainment,1.0,2.0,10.24,13.63,34.65,13.37,10.24,14.21
Broad Street,2016-12-02 11:01:00,590,690,0.855072463768116,11,4,0,1,entertainment,1.0,1.0,10.26,,17.75,13.24,10.26,14.34
Broad Street,2016-12-02 11:28:00,605,690,0.8768115942028986,11,4,0,1,entertainment,1.0,1.0,10.26,,18.0,13.47,10.26,14.41
Broad Street,2016-12-02 12:01:00,624,690,0.9043478260869565,12,4,0,1,entertainment,1.0,1.0,10.27,13.51,18.32,13.4,10.27,14.49
Broad Street,2016-12-02 12:28:00,621,690,0.9,12,4,0,1,entertainment,1.2,2.0,10.27,13.12,43.84,13.22,10.27,14.48
Broad Street,2016-12-02 12:58:00,623,690,0.9028985507246376,12,4,0,1,entertainment,1.0,1.0,10.27,,18.3,13.35,10.27,14.49
Broad Street,2016-12-02 13:25:00,626,690,0.9072463768115943,13,4,0,1,entertainment,1.0,1.0,10.27,13.14,18.35,13.17,10.27,14.5
Broad Street,2016-12-02 13:58:00,634,690,0.9188405797101449,13,4,0,1,entertainment,0.8,1.0,10.28,,14.79,13.28,10.28,14.54
Broad Street,2016-12-02 14:25:00,600,690,0.8695652173913043,14,4,0,1,entertainment,1.0,1.0,10.26,,17.91,13.23,10.26,14.38
Broad Street,2016-12-02 14:58:00,582,690,0.8434782608695652,14,4,0,1,entertainment,1.2,1.0,10.25,,21.15,13.16,10.25,14.3
Broad Street,2016-12-02 15:31:00,559,690,0.8101449275362319,15,4,0,0,entertainment,1.0,1.0,10.24,,13.28,12.98,10.24,14.19
Broad Street,2016-12-02 15:58:00,537,690,0.7782608695652173,15,4,0,0,entertainment,1.2,1.0,10.23,13.4,15.63,13.19,10.23,13.49
Broad Street,2016-12-02 16:32:00,492,690,0.7130434782608696,16,4,0,0,entertainment,1.0,1.5,10.21,12.66,18.81,12.75,10.21,13.28
Broad Street,2016-12-05 08:02:00,172,690,0.2492753623188406,8,0,0,1,entertainment,0.8,1.0,10.07,12.13,10.72,11.86,10.07,9.4
Broad Street,2016-12-05 08:29:00,264,690,0.3826086956521739,8,0,0,1,entertainment,0.8,1.0,10.11,12.7,11.16,11.88,10.11,11.02
Broad Street,2016-12-05 09:02:00,383,690,0.5550724637681159,9,0,0,1,entertainment,1.0,1.0,10.17,13.08,15.0,12.92,10.17,11.58
Broad Street,2016-12-05 09:29:00,458,690,0.663768115942029,9,0,0,1,entertainment,1.0,1.0,10.2,13.53,15.86,13.34,10.2,11.92
Broad Street,2016-12-05 10:03:00,530,690,0.7681159420289855,10,0,0,1,entertainment,1.0,1.0,10.23,13.97,16.84,13.34,10.23,13.46
Broad Street,2016-12-05 10:29:00,556,690,0.8057971014492754,10,0,0,1,entertainment,1.0,1.0,10.24,14.09,17.22,13.75,10.24,14.18
Broad Street,2016-12-05 11:02:00,575,690,0.8333333333333334,11,0,0,1,entertainment,1.0,1.5,10.25,,26.27,13.8,10.25,14.27
Broad Street,2016-12-05 11:29:00,593,690,0.8594202898550725,11,0,0,1,entertainment,1.0,1.0,10.26,,17.8,13.77,10.26,14.35
Broad Street,2016-12-05 11:56:00,620,690,0.8985507246376812,11,0,0,1,entertainment,1.0,1.0,10.27,,18.25,14.07,10.27,14.48
Broad Street,2016-12-05 12:29:00,625,690,0.9057971014492754,12,0,0,1,entertainment,1.0,1.0,10.27,14.92,18.33,14.44,10.27,14.5
Broad Street,2016-12-05 13:02:00,634,690,0.9188405797101449,13,0,0,1,entertainment,0.8,1.0,10.28,14.21,14.79,14.2,10.28,14.54
Broad Street,2016-12-05 13:29:00,633,690,0.9173913043478261,13,0,0,1,entertainment,0.8,1.0,10.28,14.31,14.78,14.21,10.28,14.54
Broad Street,2016-12-05 14:02:00,632,690,0.9159420289855073,14,0,0,1,entertainment,0.8,2.0,10.27,,29.53,14.01,10.27,14.53
Broad Street,2016-12-05 14:29:00,626,690,0.9072463768115943,14,0,0,1,entertainment,0.8,1.0,10.27,,14.68,14.06,10.27,14.5
Broad Street,2016-12-05 15:02:00,613,690,0.8884057971014493,15,0,0,0,entertainment,0.8,1.0,10.27,14.24,11.16,13.86,10.27,14.44
Broad Street,2016-12-05 15:29:00,581,690,0.8420289855072464,15,0,0,0,entertainment,1.0,1.5,10.25,,20.32,13.5,10.25,14.29
Broad Street,2016-12-05 16:02:00,547,690,0.7927536231884058,16,0,0,0,entertainment,1.0,1.0,10.24,,13.14,13.32,10.24,13.54
Broad Street,2016-12-05 16:29:00,501,690,0.7260869565217392,16,0,0,0,entertainment,1.2,1.0,10.22,13.62,15.16,13.44,10.22,13.32
Broad Street,2016-12-06 07:56:00,189,690,0.27391304347826084,7,1,0,0,entertainment,0.8,1.0,10.08,11.02,8.3,11.1,10.08,9.48
Broad Street,2016-12-06 08:29:00,309,690,0.44782608695652176,8,1,0,1,entertainment,1.0,1.0,10.13,11.83,14.3,11.91,10.13,11.23
Broad Street,2016-12-06 08:56:00,420,690,0.6086956521739131,8,1,0,1,entertainment,1.0,1.0,10.18,12.34,15.41,12.38,10.18,11.75
Broad Street,2016-12-06 09:29:00,509,690,0.7376811594202899,9,1,0,1,entertainment,0.8,1.0,10.22,12.85,13.23,12.92,10.22,13.36
Broad Street,2016-12-06 10:02:00,585,690,0.8478260869565217,10,1,0,1,entertainment,1.2,1.0,10.25,13.31,21.21,13.27,10.25,14.31
Broad Street,2016-12-06 10:29:00,621,690,0.9,10,1,0,1,entertainment,0.8,1.5,10.27,13.36,21.92,13.35,10.27,14.48
Broad Street,2016-12-06 11:02:00,649,690,0.9405797101449276,11,1,0,1,entertainment,1.2,1.5,10.28,,33.75,13.48,10.28,14.61
Broad Street,2016-12-06 11:29:00,659,690,0.9550724637681159,11,1,0,1,entertainment,1.2,1.0,10.29,,22.71,13.5,10.29,14.66
Broad Street,2016-12-06 11:56:00,673,690,0.9753623188405797,11,1,0,1,entertainment,1.0,1.5,10.29,,28.78,13.42,10.29,14.72
Broad Street,2016-12-06 12:29:00,666,690,0.9652173913043478,12,1,0,1,entertainment,1.0,1.0,10.29,,19.06,13.42,10.29,14.69
Broad Street,2016-12-06 12:56:00,661,690,0.9579710144927536,12,1,0,1,entertainment,1.0,1.5,10.29,13.04,28.45,13.22,10.29,14.67
Broad Street,2016-12-06 13:29:00,653,690,0.946376811594203,13,1,0,1,entertainment,1.0,1.0,10.28,13.8,18.82,13.57,10.28,14.63
Broad Street,2016-12-06 14:02:00,647,690,0.9376811594202898,14,1,0,1,entertainment,1.0,1.0,10.28,,18.72,13.04,10.28,14.6
Broad Street,2016-12-06 14:29:00,620,690,0.8985507246376812,14,1,0,1,entertainment,0.8,1.0,10.27,,14.6,13.1,10.27,14.48
Broad Street,2016-12-06 15:02:00,601,690,0.8710144927536232,15,1,0,0,entertainment,0.8,1.0,10.26,,11.03,13.31,10.26,14.39
Broad Street,2016-12-06 15:29:00,564,690,0.8173913043478261,15,1,0,0,entertainment,1.0,1.0,10.25,,13.34,13.12,10.25,14.22
Broad Street,2016-12-06 16:02:00,530,690,0.7681159420289855,16,1,0,0,entertainment,1.0,1.0,10.23,13.37,12.95,13.27,10.23,13.46
Broad Street,2016-12-06 16:29:00,483,690,0.7,16,1,0,0,entertainment,1.2,1.0,10.21,12.62,14.94,12.69,10.21,13.24
Broad Street,2016-12-07 07:59:00,221,690,0.32028985507246377,7,2,0,0,entertainment,0.8,1.0,10.1,11.86,8.41,11.8,10.1,10.82
Broad Street,2016-12-07 08:26:00,313,690,0.45362318840579713,8,2,0,1,entertainment,1.2,1.0,10.14,12.12,17.21,11.87,10.14,11.25
Broad Street,2016-12-07 08:55:00,436,690,0.6318840579710145,8,2,0,1,entertainment,1.0,2.0,10.19,12.41,31.19,12.47,10.19,11.82
Broad Street,2016-12-07 09:26:00,528,690,0.7652173913043478,9,2,0,1,entertainment,1.0,1.0,10.23,12.94,16.81,12.96,10.23,13.45
Broad Street,2016-12-07 09:59:00,594,690,0.8608695652173913,9,2,0,1,entertainment,1.0,1.0,10.26,13.13,17.82,13.12,10.26,14.35
Broad Street,2016-12-07 10:26:00,632,690,0.9159420289855073,10,2,0,1,entertainment,1.0,1.0,10.27,13.41,18.45,13.38,10.27,14.53
Broad Street,2016-12-07 10:59:00,660,690,0.9565217391304348,10,2,0,1,entertainment,0.8,1.5,10.29,,22.74,13.43,10.29,14.66
Broad Street,2016-12-07 11:25:00,666,690,0.9652173913043478,11,2,0,1,entertainment,1.0,1.0,10.29,,19.06,13.41,10.29,14.69
Broad Street,2016-12-07 11:59:00,679,690,0.9840579710144928,11,2,0,1,entertainment,1.2,1.5,10.3,,34.73,13.55,10.3,14.75
Broad Street,2016-12-07 12:26:00,668,690,0.9681159420289855,12,2,0,1,entertainment,1.0,1.0,10.29,,19.09,13.51,10.29,14.7
Broad Street,2016-12-07 12:59:00,679,690,0.9840579710144928,12,2,0,1,entertainment,1.0,1.0,10.3,13.5,19.29,13.48,10.3,14.75
Broad Street,2016-12-07 13:26:00,669,690,0.9695652173913043,13,2,0,1,entertainment,1.2,1.0,10.29,13.34,22.93,13.55,10.29,14.7
Broad Street,2016-12-07 13:59:00,677,690,0.981159420289855,13,2,0,1,entertainment,1.0,1.0,10.29,13.38,19.26,13.45,10.29,14.74
Broad Street,2016-12-07 14:26:00,659,690,0.9550724637681159,14,2,0,1,entertainment,1.0,1.0,10.29,,18.93,13.33,10.29,14.66
Broad Street,2016-12-07 14:59:00,636,690,0.9217391304347826,14,2,0,1,entertainment,1.0,1.0,10.28,,18.52,13.06,10.28,14.55
Broad Street,2016-12-07 15:32:00,599,690,0.8681159420289855,15,2,0,0,entertainment,1.2,1.0,10.26,13.26,16.52,13.25,10.26,14.38
Broad Street,2016-12-07 15:59:00,567,690,0.8217391304347826,15,2,0,0,entertainment,1.0,1.0,10.25,,13.38,13.14,10.25,14.23
Broad Street,2016-12-07 16:32:00,506,690,0.7333333333333333,16,2,0,0,entertainment,1.0,1.0,10.22,,12.69,13.06,10.22,13.35
Broad Street,2016-12-08 07:59:00,188,690,0.27246376811594203,7,3,0,0,entertainment,1.0,1.0,10.08,10.91,10.37,10.96,10.08,9.47
Broad Street,2016-12-08 08:26:00,272,690,0.39420289855072466,8,3,0,1,entertainment,1.2,1.0,10.12,11.4,16.81,11.48,10.12,11.06
Broad Street,2016-12-08 08:59:00,390,690,0.5652173913043478,8,3,0,1,entertainment,0.8,1.0,10.17,12.2,12.06,12.39,10.17,11.61
Broad Street,2016-12-08 09:26:00,466,690,0.6753623188405797,9,3,0,1,entertainment,1.2,1.0,10.2,12.39,19.16,12.49,10.2,11.96
Broad Street,2016-12-08 09:59:00,523,690,0.7579710144927536,9,3,0,1,entertainment,0.8,1.5,10.23,12.92,20.08,12.92,10.23,13.43
Broad Street,2016-12-08 10:32:00,567,690,0.8217391304347826,10,3,0,1,entertainment,1.0,1.0,10.25,,17.39,13.18,10.25,14.23
Broad Street,2016-12-08 10:59:00,592,690,0.8579710144927536,10,3,0,1,entertainment,1.0,1.0,10.26,,17.78,13.19,10.26,14.35
Broad Street,2016-12-08 11:32:00,605,690,0.8768115942028986,11,3,0,1,entertainment,1.0,2.0,10.26,,35.99,13.32,10.26,14.41
Broad Street,2016-12-08 11:59:00,620,690,0.8985507246376812,11,3,0,1,entertainment,1.2,1.0,10.27,,21.9,13.3,10.27,14.48
Broad Street,2016-12-08 12:25:00,629,690,0.9115942028985508,12,3,0,1,entertainment,1.0,1.0,10.27,12.89,18.4,12.97,10.27,14.52
Broad Street,2016-12-08 12:59:00,632,690,0.9159420289855073,12,3,0,1,entertainment,1.0,1.0,10.27,12.91,18.45,12.97,10.27,14.53
Broad Street,2016-12-08 13:25:00,632,690,0.9159420289855073,13,3,0,1,entertainment,0.8,1.0,10.27,12.91,14.76,13.03,10.27,14.53
Broad Street,2016-12-08 13:59:00,629,690,0.9115942028985508,13,3,0,1,entertainment,0.8,1.0,10.27,,14.72,13.05,10.27,14.52
Broad Street,2016-12-08 14:26:00,619,690,0.8971014492753623,14,3,0,1,entertainment,1.0,1.0,10.27,,18.23,13.02,10.27,14.47
Broad Street,2016-12-08 14:59:00,600,690,0.8695652173913043,14,3,0,1,entertainment,1.0,1.0,10.26,,17.91,13.14,10.26,14.38
Broad Street,2016-12-08 15:26:00,591,690,0.8565217391304348,15,3,0,0,entertainment,0.8,1.0,10.26,12.96,10.93,13.04,10.26,14.34
Broad Street,2016-12-08 15:59:00,545,690,0.7898550724637681,15,3,0,0,entertainment,0.8,1.0,10.24,12.64,10.5,12.8,10.24,13.53
Broad Street,2016-12-08 16:32:00,482,690,0.6985507246376812,16,3,0,0,entertainment,1.0,1.5,10.21,,18.66,12.67,10.21,12.04
Broad Street,2016-12-09 08:02:00,206,690,0.2985507246376812,8,4,0,1,entertainment,1.0,1.0,10.09,11.37,13.58,11.32,10.09,9.56
Broad Street,2016-12-09 08:29:00,298,690,0.4318840579710145,8,4,0,1,entertainment,1.0,1.0,10.13,11.78,14.21,11.83,10.13,11.18
Broad Street,2016-12-09 08:55:00,388,690,0.5623188405797102,8,4,0,1,entertainment,0.8,1.0,10.17,12.46,12.04,12.46,10.17,11.6
Broad Street,2016-12-09 09:29:00,437,690,0.6333333333333333,9,4,0,1,entertainment,0.8,1.0,10.19,12.79,12.49,12.69,10.19,11.83
Broad Street,2016-12-09 09:55:00,473,690,0.6855072463768116,9,4,0,1,entertainment,1.2,1.0,10.21,12.58,19.27,12.61,10.21,11.99
Broad Street,2016-12-09 10:29:00,495,690,0.717391304347826,10,4,0,1,entertainment,1.0,1.0,10.22,12.79,16.35,12.72,10.22,13.3
Broad Street,2016-12-09 10:56:00,516,690,0.7478260869565218,10,4,0,1,entertainment,1.2,1.0,10.22,12.16,19.96,12.94,10.22,13.39
Broad Street,2016-12-09 11:29:00,529,690,0.7666666666666667,11,4,0,1,entertainment,1.2,1.0,10.23,,20.18,12.82,10.23,13.45
Broad Street,2016-12-09 11:56:00,540,690,0.782608695652174,11,4,0,1,entertainment,1.0,1.0,10.23,,16.98,12.68,10.23,13.5
Broad Street,2016-12-09 12:29:00,542,690,0.7855072463768116,12,4,0,1,entertainment,0.8,1.0,10.24,12.61,13.61,12.68,10.24,13.51
Broad Street,2016-12-09 13:02:00,542,690,0.7855072463768116,13,4,0,1,entertainment,1.2,1.0,10.24,12.65,20.41,12.69,10.24,13.51
Broad Street,2016-12-09 13:29:00,535,690,0.7753623188405797,13,4,0,1,entertainment,1.0,1.0,10.23,12.47,16.91,12.6,10.23,13.48
Broad Street,2016-12-09 14:02:00,529,690,0.7666666666666667,14,4,0,1,entertainment,1.0,1.0,10.23,,16.82,12.69,10.23,13.45
Broad Street,2016-12-09 14:29:00,512,690,0.7420289855072464,14,4,0,1,entertainment,1.0,1.0,10.22,,16.58,12.82,10.22,13.37
Broad Street,2016-12-09 14:56:00,507,690,0.7347826086956522,14,4,0,1,entertainment,1.0,1.0,10.22,,16.51,12.9,10.22,13.35
Broad Street,2016-12-09 15:29:00,491,690,0.7115942028985507,15,4,0,0,entertainment,0.8,1.0,10.21,12.66,10.03,12.75,10.21,13.28
Broad Street,2016-12-09 16:02:00,447,690,0.6478260869565218,16,4,0,0,entertainment,1.0,1.0,10.19,12.46,12.1,12.59,10.19,11.87
Broad Street,2016-12-09 16:29:00,410,690,0.5942028985507246,16,4,0,0,entertainment,1.0,1.0,10.18,,11.77,12.41,10.18,11.7
Others-CCCPS105a,2016-10-04 07:59:00,709,2009,0.35291189646590343,7,1,0,0,other,1.0,1.0,10.11,11.39,10.62,11.39,9.75,10.93
Others-CCCPS105a,2016-10-04 08:25:00,780,2009,0.38825286212045795,8,1,0,1,other,1.0,1.5,10.12,,20.97,11.55,9.84,11.04
Others-CCCPS105a,2016-10-04 08:59:00,864,2009,0.4300647088103534,8,1,0,1,other,1.0,1.0,10.13,11.63,14.2,11.63,9.95,11.18
Others-CCCPS105a,2016-10-04 09:32:00,1004,2009,0.4997511199601792,9,1,0,1,other,1.0,1.0,10.15,11.89,14.62,11.85,10.11,11.4
Others-CCCPS105a,2016-10-04 09:59:00,1142,2009,0.5684420109507218,9,1,0,1,other,1.2,1.0,10.17,12.1,18.12,12.05,10.27,11.62
Others-CCCPS105a,2016-10-04 10:26:00,1245,2009,0.6197112991538078,10,1,0,1,other,0.8,1.5,10.19,12.84,18.6,12.01,10.39,11.78
Others-CCCPS105a,2016-10-04 10:59:00,1364,2009,0.6789447486311598,10,1,0,1,other,1.0,1.0,10.2,,16.0,12.52,10.51,11.97
Others-CCCPS105a,2016-10-04 11:25:00,1424,2009,0.7088103534096566,11,1,0,1,other,0.8,1.0,10.21,,13.01,11.96,10.58,13.27
Others-CCCPS105a,2016-10-04 11:59:00,1470,2009,0.7317073170731707,11,1,0,1,other,1.0,1.5,10.22,,24.72,12.14,10.63,13.34
Others-CCCPS105a,2016-10-04 12:29:00,1484,2009,0.7386759581881533,12,1,0,1,other,1.0,1.0,10.22,12.11,16.55,12.14,10.64,13.36
Others-CCCPS105a,2016-10-04 13:02:00,1461,2009,0.7272274763563962,13,1,0,1,other,1.2,1.0,10.22,11.73,19.73,11.85,10.62,13.33
Others-CCCPS105a,2016-10-04 13:29:00,1459,2009,0.726231956197113,13,1,0,1,other,1.0,1.5,10.22,11.99,24.64,11.95,10.61,13.32
Others-CCCPS105a,2016-10-04 14:02:00,1452,2009,0.7227476356396217,14,1,0,1,other,1.2,1.0,10.22,,19.67,11.86,10.6,13.31
Others-CCCPS105a,2016-10-04 14:29:00,1420,2009,0.7068193130910901,14,1,0,1,other,0.8,1.0,10.21,11.62,13.0,11.71,10.57,13.26
Others-CCCPS105a,2016-10-04 14:57:00,1346,2009,0.6699850671976108,14,1,0,1,other,1.0,1.0,10.2,,15.92,11.75,10.49,11.94
Others-CCCPS105a,2016-10-04 15:30:00,1288,2009,0.6411149825783972,15,1,0,0,other,0.8,2.0,10.19,12.06,19.29,12.38,10.42,11.85
Others-CCCPS105a,2016-10-04 16:04:00,1175,2009,0.584868093578895,16,1,0,0,other,1.2,1.0,10.18,12.42,14.05,12.33,10.3,11.67
Others-CCCPS105a,2016-10-04 16:31:00,1089,2009,0.5420607267297163,16,1,0,0,other,1.0,1.0,10.16,11.98,11.47,11.98,10.2,11.53
Others-CCCPS105a,2016-10-05 07:57:00,735,2009,0.36585365853658536,7,2,0,0,other,1.0,1.0,10.11,11.16,10.67,11.25,9.79,10.97
Others-CCCPS105a,2016-10-05 08:30:00,817,2009,0.4066699850671976,8,2,0,1,other,1.2,1.0,10.12,11.56,16.89,11.52,9.89,11.1
Others-CCCPS105a,2016-10-05 09:04:00,949,2009,0.4723743155798905,9,2,0,1,other,0.8,1.0,10.14,11.76,11.56,11.81,10.05,11.31
Others-CCCPS105a,2016-10-05 09:30:00,1090,2009,0.5425584868093579,9,2,0,1,other,0.8,1.0,10.16,,11.93,12.0,10.21,11.54
Others-CCCPS105a,2016-10-05 10:04:00,1246,2009,0.6202090592334495,10,2,0,1,other,1.2,1.0,10.19,,18.6,12.14,10.39,11.78
Others-CCCPS105a,2016-10-05 10:30:00,1339,2009,0.6665007466401195,10,2,0,1,other,1.0,1.0,10.2,,15.89,12.43,10.49,11.93
Others-CCCPS105a,2016-10-05 11:04:00,1411,2009,0.7023394723743156,11,2,0,1,other,0.8,1.5,10.21,11.95,19.45,11.91,10.57,13.25
Others-CCCPS105a,2016-10-05 11:30:00,1436,2009,0.7147834743653559,11,2,0,1,other,1.0,1.0,10.21,,16.32,11.98,10.59,13.29
Others-CCCPS105a,2016-10-05 12:04:00,1459,2009,0.726231956197113,12,2,0,1,other,1.0,1.5,10.22,,24.64,12.01,10.61,13.32
Others-CCCPS105a,2016-10-05 12:30:00,1472,2009,0.732702837232454,12,2,0,1,other,0.8,1.0,10.22,12.05,13.19,12.03,10.63,13.34
Others-CCCPS105a,2016-10-05 12:57:00,1490,2009,0.741662518666003,12,2,0,1,other,1.0,1.5,10.22,,24.86,12.1,10.64,13.37
Others-CCCPS105a,2016-10-05 13:30:00,1462,2009,0.7277252364360378,13,2,0,1,other,0.8,1.5,10.22,12.03,19.73,12.02,10.61,13.33
Others-CCCPS105a,2016-10-05 13:57:00,1453,2009,0.7232453957192633,13,2,0,1,other,1.0,1.0,10.22,,16.4,12.04,10.6,13.31
Others-CCCPS105a,2016-10-05 14:30:00,1414,2009,0.7038327526132404,14,2,0,1,other,1.2,1.0,10.21,11.61,19.46,11.7,10.56,13.25
Others-CCCPS105a,2016-10-05 14:57:00,1355,2009,0.6744649079143853,14,2,0,1,other,1.2,1.0,10.2,,19.15,11.74,10.5,11.96
Others-CCCPS105a,2016-10-05 15:30:00,1263,2009,0.6286709805873569,15,2,0,0,other,1.0,1.5,10.19,12.02,17.96,12.07,10.39,11.81
Others-CCCPS105a,2016-10-05 16:04:00,1198,2009,0.5963165754106521,16,2,0,0,other,0.8,1.5,10.18,12.15,14.13,12.14,10.32,11.71
Others-CCCPS105a,2016-10-05 16:30:00,1097,2009,0.5460428073668492,16,2,0,0,other,1.2,1.0,10.16,12.53,13.79,12.05,10.2,11.55
Others-CCCPS105a,2016-10-06 07:57:00,760,2009,0.3782976605276257,7,3,0,0,other,1.0,1.0,10.11,11.47,10.72,11.48,9.81,11.01
Others-CCCPS105a,2016-10-06 08:30:00,853,2009,0.42458934793429565,8,3,0,1,other,0.8,1.0,10.13,11.88,11.34,11.77,9.92,11.16
Others-CCCPS105a,2016-10-06 08:57:00,940,2009,0.46789447486311597,8,3,0,1,other,1.2,1.0,10.14,12.32,17.31,12.19,10.03,11.3
Others-CCCPS105a,2016-10-06 09:30:00,1055,2009,0.5251368840219014,9,3,0,1,other,1.0,2.0,10.16,11.66,29.58,11.96,10.17,11.48
Others-CCCPS105a,2016-10-06 10:03:00,1170,2009,0.5823792931806869,10,3,0,1,other,1.0,1.0,10.17,12.68,15.2,12.17,10.3,11.66
Others-CCCPS105a,2016-10-06 10:30:00,1261,2009,0.6276754604280737,10,3,0,1,other,1.0,1.5,10.19,,23.34,12.19,10.39,11.81
Others-CCCPS105a,2016-10-06 10:57:00,1315,2009,0.6545545047287208,10,3,0,1,other,1.0,1.5,10.2,11.73,23.68,12.1,10.46,11.89
Others-CCCPS105a,2016-10-06 11:30:00,1363,2009,0.6784469885515182,11,3,0,1,other,1.0,2.0,10.2,,31.98,11.86,10.51,11.97
Others-CCCPS105a,2016-10-06 12:04:00,1405,2009,0.6993529118964659,12,3,0,1,other,1.0,1.0,10.21,11.68,16.18,11.95,10.55,12.04
Others-CCCPS105a,2016-10-06 12:30:00,1436,2009,0.7147834743653559,12,3,0,1,other,1.0,1.0,10.21,12.03,16.32,12.01,10.59,13.29
Others-CCCPS105a,2016-10-06 12:57:00,1385,2009,0.6893977103036336,12,3,0,1,other,1.0,1.0,10.21,11.95,16.09,11.94,10.53,12.01
Others-CCCPS105a,2016-10-06 13:30:00,1364,2009,0.6789447486311598,13,3,0,1,other,1.0,1.0,10.2,11.61,16.0,11.68,10.51,11.97
Others-CCCPS105a,2016-10-06 13:57:00,1363,2009,0.6784469885515182,13,3,0,1,other,1.0,1.0,10.2,,15.99,11.69,10.51,11.97
Others-CCCPS105a,2016-10-06 14:30:00,1306,2009,0.6500746640119462,14,3,0,1,other,1.0,1.0,10.2,,15.75,11.85,10.45,11.88
Others-CCCPS105a,2016-10-06 15:04:00,1268,2009,0.6311597809855649,15,3,0,0,other,1.0,1.0,10.19,,11.99,12.21,10.41,11.82
Others-CCCPS105a,2016-10-06 15:31:00,1215,2009,0.6047784967645595,15,3,0,0,other,1.2,1.0,10.18,12.18,14.19,12.26,10.34,11.74
Others-CCCPS105a,2016-10-06 16:04:00,1157,2009,0.5759084121453459,16,3,0,0,other,1.0,1.0,10.17,,11.66,12.23,10.28,11.64
Others-CCCPS105a,2016-10-06 16:30:00,1101,2009,0.5480338476854156,16,3,0,0,other,1.0,1.0,10.16,,11.5,11.96,10.2,11.55
Others-CCCPS105a,2016-10-07 08:03:00,813,2009,0.40467894474863114,8,4,0,1,other,1.0,1.0,10.12,11.29,14.06,11.36,9.86,11.09
Others-CCCPS105a,2016-10-07 08:30:00,871,2009,0.4335490293678447,8,4,0,1,other,1.0,1.0,10.13,,14.22,11.69,9.94,11.19
Others-CCCPS105a,2016-10-07 09:04:00,990,2009,0.4927824788451966,9,4,0,1,other,0.8,1.0,10.15,,11.66,11.9,10.08,11.38
